"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"Sven Andrighetto","18-19","COL","R","62","590.58","6","9","15","12","1.52","1.22","19.66","2","547","542","5","50.23","0.13","24","14","10","63.16","16.38","20.89","18.41","2.48","53.16","3.74","6","8","2","143","14.53","5.27","0.54","7.79","103.32","54.78","20.29","27.87","48.29","28.2","49.87"
"Sven Baertschi","18-19","VAN","L","25","288.6","6","1","7","7","1.46","1.46","5.3","1.1","250","296","-46","45.79","0.18","11","15","-4","42.31","-8.4","11.04","12.44","-1.4","47.02","-0.63","1","3","2","44","9.15","3.72","0.77","20.69","98.86","64.44","24.53","30.79","48.63","28.71","50.78"
"T J..oshie","18-19","WSH","R","68","924.88","15","18","33","24","2.14","1.56","35.95","2.33","895","879","16","50.45","1.72","49","33","16","59.76","8.08","34.69","37.05","-2.36","48.36","1.13","10","16","6","173","11.22","10.01","0.65","16.13","103.04","54.16","28.31","31.43","48.5","29.48","50.08"
"Tage Thompson","18-19","BUF","C","65","716","6","3","9","9","0.75","0.75","6.7","0.56","609","685","-76","47.06","-3.02","14","34","-20","29.17","-18.15","21.78","29.77","-7.99","42.25","-6.28","8","4","-4","181","15.17","7.04","0.59","6.38","95.77","47.84","22.44","28.8","49.43","28.51","50.1"
"Tanner Fritz","18-19","NYI","C","7","72.58","--","1","1","1","0.83","0.83","-0.41","-0.34","57","77","-20","42.54","-5.91","1","4","-3","20","-37.89","1.68","2.46","-0.78","40.58","-14.59","1","--","-1","11","9.09","0.7","0.58","--","93.7","45.24","20.65","28.51","47.19","28.08","51.8"
"Tanner Pearson","18-19","L.A/ PIT/ VAN","L","79","969.62","15","4","19","18","1.18","1.11","19.79","1.22","882","967","-85","47.7","-1.81","28","39","-11","41.79","-8.82","35.98","40.37","-4.39","47.13","-3.05","10","13","3","212","13.12","11.91","0.74","11.9","98.74","46.45","24.98","29.74","48.94","29.02","49.63"
"Taro Hirose","18-19","DET","L","10","140.12","1","4","5","4","2.14","1.71","1.56","0.67","103","170","-67","37.73","-8.95","6","5","1","54.55","8.39","4.45","5.78","-1.33","43.5","3.65","1","--","-1","20","8.56","0.8","0.34","7.14","105.37","48.86","27.38","27.92","45.89","28.4","50.8"
"Taylor Fedun","18-19","DAL","D","54","667.52","4","4","8","7","0.72","0.63","16.7","1.5","665","616","49","51.91","3.46","19","18","1","51.35","-0.08","28.75","20.76","7.99","58.07","9.92","5","4","-1","146","13.12","2.39","0.21","5","99.23","46.6","25.28","26.74","47.66","28.16","49.99"
"Taylor Hall","18-19","N.J","L","33","483.87","7","14","21","18","2.6","2.23","24.52","3.04","480","431","49","52.69","4.64","28","24","4","53.85","11.49","25.14","18.75","6.39","57.28","9.01","7","3","-4","143","17.73","7.52","0.93","8.54","99.08","54","31.63","30.62","46.24","29.81","49.97"
"Teddy Blueger","18-19","PIT","C","28","272.52","5","2","7","6","1.54","1.32","7.29","1.61","234","255","-21","47.85","-2.39","10","6","4","62.5","11.85","10.4","10","0.4","50.98","-0.97","6","5","-1","49","10.79","2.86","0.63","16.13","103.74","39.04","19.7","27.84","48.18","28.09","49.8"
"Teuvo Teravainen","18-19","CAR","L","81","1081.27","11","28","39","27","2.16","1.5","49.44","2.74","1122","909","213","55.24","0.79","53","28","25","65.43","18.56","52.15","43.09","9.06","54.76","-2.34","3","4","1","196","10.88","9.89","0.55","10.38","103.51","50.53","27.6","30.19","54.87","29.3","49.63"
"Thomas Chabot","18-19","OTT","D","70","1377.45","10","24","34","19","1.48","0.83","30.88","1.35","1375","1486","-111","48.06","5.55","77","84","-7","47.83","9.54","62.07","63.44","-1.37","49.45","5.34","12","12","--","279","12.15","6.63","0.29","7.19","100.02","51.98","39.92","27.65","44.2","28.47","50.1"
"Thomas Hickey","18-19","NYI","D","40","621.95","--","2","2","2","0.19","0.19","3.95","0.38","533","584","-51","47.72","1.76","22","19","3","53.66","3.66","24.6","23.78","0.82","50.85","2.1","12","6","-6","104","10.03","1.61","0.16","--","101.75","45.58","32.26","27.33","47.72","28.85","50.52"
"Thomas Vanek","18-19","DET","L","64","706.78","10","12","22","17","1.87","1.44","12.54","1.06","580","708","-128","45.03","-3.71","29","34","-5","46.03","0.67","23.58","29.25","-5.67","44.63","-1.93","9","--","-9","136","11.55","6.25","0.53","13.89","100.5","63.41","22.54","29.18","46.65","28.39","49.87"
"Tim Heed","18-19","S.J","D","37","465.25","1","9","10","6","1.29","0.77","13.38","1.73","444","407","37","52.17","-3.04","29","16","13","64.44","15.63","19.16","18.34","0.82","51.09","-3.44","4","--","-4","79","10.19","1.25","0.16","3.23","106.4","59.91","26.2","27.22","54.84","28.24","49.53"
"Tim Schaller","18-19","VAN","C","47","429.83","3","7","10","9","1.4","1.26","8.04","1.12","360","415","-55","46.45","-1.3","17","19","-2","47.22","2.7","15.1","15.94","-0.84","48.65","4.02","2","4","2","69","9.63","4.19","0.58","6.98","100.32","38.08","18.99","28.74","46.46","28.49","50.36"
"Timo Meier","18-19","S.J","R","78","1085.6","22","24","46","38","2.54","2.1","65.14","3.6","1224","944","280","56.46","2","62","52","10","54.39","4.18","57.78","42.99","14.79","57.34","4.1","21","25","4","368","20.34","21.47","1.19","10.89","99.87","50.33","28.7","30.35","54.19","29.54","49.89"
"Timothy Gettinger","18-19","NYR","L","4","30.08","--","--","--","--","--","--","-0.2","-0.4","22","32","-10","40.74","-8.16","1","1","--","50","18.75","0.96","1.08","-0.12","47.06","11.73","--","--","--","6","11.97","0.14","0.28","--","101.03","66.67","14.69","25.85","45.43","28.01","47.91"
"Tj Brodie","18-19","CGY","D","78","1374.82","4","18","22","15","0.96","0.65","40.8","1.78","1385","1099","286","55.76","2.53","66","50","16","56.9","3.6","58.32","50.95","7.37","53.37","0.48","9","8","-1","200","8.73","4.54","0.2","4.65","100.92","52.37","37","28.67","53.78","29.52","50"
"Tobias Rieder","18-19","EDM","C","67","716.88","--","9","9","6","0.75","0.5","7.25","0.61","575","683","-108","45.71","-2.55","10","20","-10","33.33","-12.16","23.5","28.01","-4.51","45.62","-0.29","3","5","2","139","11.63","7.21","0.6","--","97.57","44.68","21.76","30.27","48.07","28.76","49.94"
"Tom Kuhnhackl","18-19","NYI","R","36","405.6","4","3","7","6","1.04","0.89","4.03","0.6","348","433","-85","44.56","-4.48","14","15","-1","48.28","-7.8","12.95","16.24","-3.29","44.36","-8.5","4","2","-2","48","7.1","2.74","0.41","15.38","101","50.98","23.14","29.24","47.56","28.67","49.72"
"Tom Pyatt","18-19","OTT","C","37","362.12","--","2","2","1","0.33","0.17","-7.74","-1.28","249","461","-212","35.07","-9.93","4","21","-17","16","-33.68","9.52","15.97","-6.45","37.35","-8.43","--","3","3","50","8.28","2.55","0.42","--","94.39","37.86","20.25","28.34","45.64","28.73","50.59"
"Tom Wilson","18-19","WSH","R","62","840.57","14","14","28","21","2","1.5","27.07","1.93","836","860","-24","49.29","-0.13","46","40","6","53.49","-1.83","37.57","42.89","-5.32","46.69","-1.34","29","22","-7","178","12.71","10.95","0.78","14.14","101.53","53.28","28.28","31.78","48.56","29.42","50.05"
"Tomas Hertl","18-19","S.J","C","77","1032.12","16","28","44","32","2.56","1.86","51.09","2.97","1086","922","164","54.08","-1.57","62","60","2","50.82","-0.92","50.84","43.76","7.08","53.74","-1.09","5","13","8","208","12.09","13.84","0.8","13.68","98.41","49.43","27.64","30.62","55.18","29.52","49.79"
"Tomas Hyka","18-19","VGK","R","17","163.27","1","1","2","1","0.73","0.37","6.75","2.48","210","130","80","61.76","8.95","7","8","-1","46.67","-0.39","8.49","4.67","3.82","64.51","10.7","1","2","1","37","13.6","1.66","0.61","6.25","94.24","55.96","20.38","28.67","55.12","28.51","49.66"
"Tomas Nosek","18-19","VGK","L","68","684.67","7","8","15","14","1.31","1.23","25.61","2.24","711","564","147","55.76","2.15","24","34","-10","41.38","-11.83","31.61","23.07","8.54","57.81","2.92","6","10","4","165","14.46","11.37","1","7.07","95.5","54.11","20.65","28.3","53.85","28.23","49.53"
"Tomas Plekanec","18-19","MTL","C","3","26.85","1","--","1","1","2.23","2.23","1.32","2.95","29","28","1","50.88","-2.58","2","2","--","50","-27.78","1.37","1.22","0.15","52.9","2.97","--","--","--","12","26.82","0.61","1.36","16.67","100.83","38.46","19.02","27.41","51.28","28.78","48.83"
"Tomas Tatar","18-19","MTL","L","79","1064.48","20","27","47","37","2.65","2.09","68.06","3.84","1331","919","412","59.16","6.75","59","33","26","64.13","13.51","57.49","38.38","19.11","59.97","7.93","12","7","-5","251","14.15","14.02","0.79","14.08","102","49.71","27.72","30.36","52.6","29.4","49.76"
"Tony Deangelo","18-19","NYR","D","61","987.93","4","12","16","10","0.97","0.61","13.32","0.81","893","1055","-162","45.84","0.71","50","41","9","54.95","9.11","41.32","46.72","-5.4","46.93","-0.45","19","14","-5","160","9.72","3.3","0.2","4.6","102.69","44.8","33.9","27.46","46.19","28.96","50.06"
"Torey Krug","18-19","BOS","D","64","1038.62","3","13","16","10","0.92","0.58","29.2","1.69","1044","899","145","53.73","1.54","42","30","12","58.33","7.24","41.8","36.92","4.88","53.1","2.13","8","9","1","209","12.07","3.78","0.22","3.33","101.81","65.92","33.43","27.67","53.19","28.4","49.71"
"Travis Boyd","18-19","WSH","C","52","466.28","4","13","17","12","2.19","1.54","13.63","1.75","435","464","-29","48.39","-2.01","25","19","6","56.82","-1.7","15.91","20.69","-4.78","43.47","-5.75","3","3","--","69","8.88","3.27","0.42","12.5","103.79","48.36","18.57","27.7","48.21","28.03","49.52"
"Travis Dermott","18-19","TOR","D","64","999.45","4","9","13","6","0.78","0.36","26.6","1.6","1059","890","169","54.34","4.21","42","42","--","50","-8.2","40.03","35.66","4.37","52.89","2.03","8","12","4","196","11.77","4.02","0.24","4.26","99.15","57.14","31.75","26.46","50.64","28.06","49.58"
"Travis Hamonic","18-19","CGY","D","68","1169.23","6","9","15","11","0.77","0.56","36.88","1.89","1280","1061","219","54.68","0.06","63","52","11","54.78","1.92","58.48","47.06","11.42","55.41","2.1","12","8","-4","267","13.7","4.92","0.25","5.13","99.97","51.67","35.96","28.29","52.5","28.96","49.69"
"Travis Konecny","18-19","PHI","C","81","1057.05","18","19","37","30","2.1","1.7","39.62","2.25","1056","1064","-8","49.81","2.16","52","48","4","52","7.24","40.01","47.75","-7.74","45.59","-4.31","17","20","3","243","13.79","12.45","0.71","11.92","101.42","50","27.17","30.56","48.64","29.24","49.99"
"Travis Sanheim","18-19","PHI","D","81","1378.68","6","18","24","18","1.04","0.78","29.05","1.26","1301","1321","-20","49.62","2.08","67","66","1","50.38","5.72","57.76","53.43","4.33","51.95","5.02","7","10","3","206","8.97","5.2","0.23","6.12","100.52","47.92","35.44","28.81","48","28.94","50.11"
"Travis Zajac","18-19","N.J","C","80","1045.18","11","17","28","16","1.61","0.92","22.2","1.27","947","1028","-81","47.95","1.1","40","54","-14","42.55","-3.22","45.46","44.39","1.07","50.6","2.95","5","10","5","128","7.35","9.26","0.53","13.41","97.55","36.81","27.58","29.89","46.82","29.71","50.37"
"Trent Frederic","18-19","BOS","C","15","134.23","--","--","--","--","--","--","0.59","0.26","108","114","-6","48.65","-5.33","--","4","-4","--","-64","3.36","4.57","-1.21","42.37","-10.43","2","2","--","23","10.28","1.73","0.77","--","93.44","49.3","18.29","28.65","51.91","27.56","49.67"
"Trevor Carrick","18-19","CAR","D","1","11.48","--","--","--","--","--","--","0.1","0.52","11","7","4","61.11","-2.27","--","1","-1","--","--","0.21","0.31","-0.1","40.38","4.34","1","1","--","2","10.45","0.02","0.1","--","66.67","66.67","21.23","26.65","54.3","28.32","47.61"
"Trevor Daley","18-19","DET","D","44","663.75","1","4","5","3","0.45","0.27","-4.05","-0.37","502","727","-225","40.85","-7.66","25","31","-6","44.64","-0.81","22.07","34.12","-12.05","39.28","-7.55","6","4","-2","73","6.6","2.16","0.2","2.38","101.4","46.93","30.68","27.63","48.55","28.93","49.67"
"Trevor Lewis","18-19","L.A","C","44","537.08","3","9","12","9","1.34","1.01","15.46","1.73","513","490","23","51.15","3.19","18","26","-8","40.91","1.94","21.74","19.82","1.92","52.31","5.62","3","7","4","125","13.96","5.95","0.66","3.75","96.19","45.89","24.9","27.95","48.38","28.34","50.01"
"Trevor Moore","18-19","TOR","C","25","219.58","2","6","8","4","2.19","1.09","7.45","2.04","199","204","-5","49.38","-2.66","9","8","1","52.94","2.94","6.57","6.85","-0.28","48.96","-3.1","--","2","2","45","12.3","1.85","0.51","8.33","101.35","37.74","17.25","25.73","50.4","27.55","49.48"
"Trevor Van Riemsdyk","18-19","CAR","D","77","1056.78","2","10","12","7","0.68","0.4","25.9","1.47","1096","926","170","54.2","-0.64","35","44","-9","44.3","-11.09","50.36","38.07","12.29","56.95","0.77","2","2","--","194","11.01","3.88","0.22","2.08","97.36","56.05","28.3","26.79","54.38","28.29","49.32"
"Troy Brouwer","18-19","FLA","R","75","794.55","10","9","19","18","1.43","1.36","16.68","1.26","696","761","-65","47.77","-1.97","28","35","-7","44.44","-1.97","27.12","29.39","-2.27","47.99","0.16","13","15","2","123","9.29","6.44","0.49","12.99","98.62","48.48","21.89","27.69","48.84","28.16","49.78"
"Troy Stecher","18-19","VAN","D","77","1299.75","1","17","18","11","0.83","0.51","24.18","1.12","1239","1225","14","50.28","3.4","51","44","7","53.68","12.45","48.37","51.88","-3.51","48.25","3.74","12","19","7","210","9.69","3.05","0.14","1.2","101.41","50.13","35.21","27.4","46.74","28.8","50.18"
"Troy Terry","18-19","ANA","C","32","373.05","2","5","7","6","1.13","0.97","6.89","1.11","318","361","-43","46.83","0.4","16","7","9","69.57","21.95","12.77","15.2","-2.43","45.66","1.36","1","6","5","47","7.56","2.73","0.44","9.52","106.94","58.29","23.96","29.56","47.42","28.67","50.21"
"Ty Rattie","18-19","EDM","R","50","515.13","4","6","10","9","1.16","1.05","10.24","1.19","427","487","-60","46.72","-0.24","16","17","-1","48.48","6.41","20.1","19.36","0.74","50.94","6.3","2","7","5","108","12.58","7.81","0.91","5.71","100.43","54.31","20.79","30.74","48.12","28.92","50.72"
"Tyler Bertuzzi","18-19","DET","L","73","1035.93","15","22","37","23","2.14","1.33","34.74","2.01","950","971","-21","49.45","3.2","51","41","10","55.43","15.13","41.23","48.64","-7.41","45.88","1.7","15","13","-2","213","12.34","12.58","0.73","13.51","102.6","45.9","28.77","30.08","47.01","29.32","50.12"
"Tyler Bozak","18-19","STL","C","72","854.98","9","17","26","15","1.82","1.05","26.32","1.85","774","772","2","50.06","-1.24","35","34","1","50.72","-2.58","32.32","29.08","3.24","52.64","-0.35","10","8","-2","159","11.16","9.71","0.68","9.09","99.9","49.7","24.63","29.32","51.88","28.59","49.91"
"Tyler Ennis","18-19","TOR","C","51","418.15","10","3","13","12","1.87","1.72","12.01","1.72","364","416","-52","46.67","-5.37","15","17","-2","46.88","-8.85","15.34","15.57","-0.23","49.63","-1.82","1","6","5","85","12.2","6.03","0.87","18.52","100.07","35.2","16.59","26.74","51.35","27.45","49.64"
"Tyler Johnson","18-19","T.B","C","80","1060.33","23","11","34","28","1.92","1.58","40.03","2.27","1081","1051","30","50.7","-1.48","64","48","16","57.14","0.76","47.39","44.79","2.6","51.41","-2.04","13","15","2","226","12.79","13.74","0.78","16.67","102.28","53.99","27.77","31.16","51.73","29.54","50.01"
"Tyler Lewington","18-19","WSH","D","2","26.48","1","1","2","1","4.53","2.27","2.08","4.71","26","22","4","54.17","12.85","3","--","3","100","33.33","0.99","0.63","0.36","61.11","18.5","2","1","-1","4","9.06","0.07","0.16","33.33","123.08","69.23","24.4","25.76","48.64","28.12","44.9"
"Tyler Motte","18-19","VAN","C","73","794.58","6","6","12","9","0.91","0.68","6.83","0.52","639","825","-186","43.65","-5.96","21","37","-16","36.21","-13.57","25.04","34.43","-9.39","42.11","-5.01","5","12","7","176","13.29","8.65","0.65","6.06","97.87","33.76","22.7","28.49","47.05","28.7","50.21"
"Tyler Myers","18-19","WPG","D","80","1310.13","7","9","16","12","0.73","0.55","18.38","0.84","1247","1308","-61","48.81","-0.57","51","58","-7","46.79","-5.55","51.19","56.41","-5.22","47.57","-0.3","20","4","-16","264","12.09","6.1","0.28","5.11","99.64","57.23","33.92","26.83","47.74","28.77","50.03"
"Tyler Pitlick","18-19","DAL","C","47","543.6","6","2","8","7","0.88","0.77","9.51","1.05","469","507","-38","48.05","0.47","14","20","-6","41.18","-6.86","18.64","20.36","-1.72","47.79","-3.13","1","3","2","111","12.25","5.81","0.64","8.82","97.82","29.07","23.71","30.06","47.05","29.26","49.86"
"Tyler Seguin","18-19","DAL","C","82","1272.93","19","26","45","39","2.12","1.84","52.89","2.49","1272","1275","-3","49.94","2.73","60","36","24","62.5","18.57","56.39","49.45","6.94","53.28","4.63","6","8","2","350","16.5","17.51","0.83","9.5","103.25","56.42","31.76","31.64","46.12","29.55","50.26"
"Tyler Toffoli","18-19","L.A","C","82","1064.08","6","16","22","15","1.24","0.85","31.77","1.79","1053","967","86","52.13","5.33","35","45","-10","43.75","-2.06","45.1","36.95","8.15","54.97","9.66","5","8","3","307","17.31","15.3","0.86","3.45","97.81","50.99","26.47","29.78","46.89","29.06","50.2"
"Tyrell Goulbourne","18-19","PHI","L","2","14.82","--","--","--","--","--","--","0.32","1.3","11","9","2","55","0.7","--","--","--","--","--","0.28","0.18","0.1","60.87","3.22","--","--","--","4","16.19","0.16","0.65","--","100","40","13.25","28.72","47.68","25.54","48.23"
"Tyson Barrie","18-19","COL","D","76","1270.22","11","17","28","22","1.32","1.04","41.15","1.94","1330","1203","127","52.51","3.46","56","52","4","51.85","2.68","52.38","50.66","1.72","50.83","1.14","15","6","-9","311","14.69","7.06","0.33","6.88","99.47","63.27","35.88","28.84","48.91","29","49.93"
"Tyson Jost","18-19","COL","C","68","733.3","7","13","20","13","1.64","1.06","18.38","1.5","654","716","-62","47.74","-2.47","30","29","1","50.85","-1.56","27.02","29","-1.98","48.23","-2.99","7","12","5","148","12.11","7.69","0.63","8.54","100.62","53.81","23.05","28.59","49.73","28.38","49.83"
"Urho Vaakanainen","18-19","BOS","D","2","17.23","--","--","--","--","--","--","0.25","0.87","16","11","5","59.26","8.01","--","1","-1","--","-100","0.53","1.02","-0.49","34.19","-27.2","--","--","--","4","13.93","0.03","0.1","--","85.71","62.5","17.15","27.22","53.47","27.68","45.5"
"Valentin Zykov","18-19","CAR/ EDM/ VGK","L","28","232.98","2","1","3","2","0.77","0.52","7.29","1.88","245","174","71","58.47","3.07","4","7","-3","36.36","-10.23","9.22","8.11","1.11","53.2","-2.75","1","2","1","49","12.62","2.61","0.67","8.7","95.67","62.7","17.52","28.53","51.18","28.05","50.01"
"Valeri Nichushkin","18-19","DAL","R","57","629.33","--","9","9","3","0.86","0.29","10.55","1.01","556","587","-31","48.64","1.18","18","24","-6","42.86","-9.59","20.4","20.79","-0.39","49.53","-1.46","1","11","10","104","9.92","5.09","0.49","--","97.65","46.58","22.41","29.24","47.68","28.41","50.01"
"Valtteri Filppula","18-19","NYI","C","72","808.1","14","12","26","22","1.93","1.63","18.84","1.4","640","814","-174","44.02","-3.78","34","22","12","60.71","7.14","27.53","31.92","-4.39","46.31","-5.22","6","11","5","104","7.72","7.18","0.53","20.9","104.44","42.74","22.97","28.84","48.47","28.44","49.91"
