"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"Matt Fraser","11-12","DAL","R","1","3.95","--","--","--","--","--","--","-0.18","-2.73","2","8","-6","20","-19.44","--","--","--","--","--","0.04","0.09","-0.05","30.77","-12.22","--","--","--","1","15.19","0.04","0.61","--","100","--","7.56","26.52","51.96","24.46","45.27"
"Matt Frattin","11-12","TOR","R","56","686.57","8","6","14","14","1.22","1.22","14.96","1.31","596","628","-32","48.69","-0.5","26","26","--","50","4.88","23.27","25.96","-2.69","47.27","0.38","10","8","-2","169","14.77","6.74","0.59","9.52","100.33","53.14","25.96","29.59","49.01","28.52","49.83"
"Matt Gilroy","11-12","T.B/ OTT","D","67","1010.67","3","14","17","9","1.01","0.53","19.82","1.18","905","901","4","50.11","0.19","48","42","6","53.33","4.83","35.35","35.24","0.11","50.08","0.59","9","4","-5","138","8.19","2.26","0.13","4.35","101.08","51.38","31.74","28.39","48.6","28.83","49.56"
"Matt Greene","11-12","L.A","D","82","1078.93","4","9","13","8","0.72","0.44","26.1","1.45","1044","833","211","55.62","1.18","31","34","-3","47.69","-3.48","36.31","30.8","5.51","54.11","1.55","17","5","-12","169","9.4","2.39","0.13","5.56","97.97","48.03","28.35","26.32","53.42","28.03","49.53"
"Matt Halischuk","11-12","NSH","R","73","707.23","13","13","26","21","2.21","1.78","18.98","1.61","473","641","-168","42.46","-5.11","29","22","7","56.86","7.8","22.14","25.78","-3.64","46.2","-6.13","6","11","5","121","10.27","8.52","0.72","15.29","103.84","48.24","20.02","27.9","46.63","27.74","49.81"
"Matt Hendricks","11-12","WSH","C","78","826.73","4","4","8","7","0.58","0.51","10.76","0.78","661","725","-64","47.69","-1.44","20","25","-5","44.44","-8.72","25.92","24.36","1.56","51.55","1.97","27","27","--","162","11.76","7.13","0.52","4.44","98.91","44.54","21.97","28.85","48.32","28.86","49.84"
"Matthew Lombardi","11-12","TOR","C","62","713.73","7","9","16","13","1.35","1.09","11.44","0.96","610","707","-97","46.32","-4.08","23","39","-16","37.1","-10.33","24.79","29.65","-4.86","45.54","-3.23","4","1","-3","137","11.52","6.81","0.57","7.95","96.94","52.26","23.4","28.94","48.93","28.46","49.71"
"Matt Hunwick","11-12","COL","D","33","492.6","3","1","4","4","0.49","0.49","7.54","0.92","476","435","41","52.25","1.79","12","16","-4","42.86","-10.31","18.83","17.97","0.86","51.17","3.54","5","--","-5","65","7.92","1.85","0.23","8.33","97.54","54.89","31.05","27.35","51.33","28.54","49.02"
"Mattias Ekholm","11-12","NSH","D","2","22.78","--","--","--","--","--","--","0.28","0.74","22","18","4","55","13.12","--","1","-1","--","-25","0.54","0.69","-0.15","43.9","3.84","--","--","--","4","10.54","0.07","0.18","--","90.91","45.45","25.85","22.99","43.15","27.11","48.85"
"Mattias Ritola","11-12","T.B","C","5","40.55","--","--","--","--","--","--","0.54","0.8","37","35","2","51.39","-0.08","--","2","-2","--","-52","1.48","1.83","-0.35","44.71","-3.56","2","--","-2","17","25.15","0.71","1.05","--","89.47","50","17.41","29.27","47.85","28.56","48.17"
"Mattias Tedenby","11-12","N.J","L","43","434.17","1","5","6","5","0.83","0.69","4.1","0.57","305","342","-37","47.14","-2.76","10","22","-12","31.25","-19.56","11.77","14.23","-2.46","45.27","-6.7","8","10","2","70","9.67","3.26","0.45","2.27","94.27","50.24","21.48","28.57","50.18","27.89","49.79"
"Matt Kassian","11-12","MIN","L","24","131.23","2","--","2","2","0.91","0.91","0.52","0.24","93","131","-38","41.52","-2.04","3","5","-2","37.5","-0.86","4.02","3.75","0.27","51.74","7.1","13","13","--","19","8.69","1.2","0.55","15.38","98.31","54.72","11.48","26.89","43.62","26.26","49.93"
"Matt Martin","11-12","NYI","L","80","825.9","6","5","11","10","0.8","0.73","9.73","0.71","654","769","-115","45.96","-2.26","11","24","-13","31.43","-12.51","28.32","29.98","-1.66","48.58","-0.23","29","26","-3","185","13.44","9.08","0.66","5.36","96.89","43.59","21.07","27.84","45.82","28.27","49.73"
"Matt Moulson","11-12","NYI","L","82","1265.65","21","20","41","32","1.94","1.52","42.3","2.01","1207","1245","-38","49.23","2.45","61","55","6","52.59","15.88","63.59","56.58","7.01","52.92","7.1","2","10","8","261","12.37","18.63","0.88","13.29","100.22","58.53","31.58","32.49","49","29.89","50.01"
"Matt Niskanen","11-12","PIT","D","75","1080.82","1","11","12","4","0.67","0.22","29.62","1.64","1128","853","275","56.94","3.68","51","39","12","56.67","3.73","43.53","37.1","6.43","53.99","0.31","16","4","-12","174","9.66","2.96","0.16","1.33","100.34","56.93","30.38","27.56","52.88","28.71","49.49"
"Matt Read","11-12","PHI","R","79","909.05","18","15","33","24","2.18","1.58","37.52","2.48","819","793","26","50.81","-0.68","46","33","13","58.23","6.83","35.54","35.7","-0.16","49.89","-3.75","3","14","11","206","13.6","12.22","0.81","15.93","102.38","50.41","25.45","29.97","49.51","28.89","49.76"
"Matt Stajan","11-12","CGY","C","61","685.43","7","8","15","11","1.31","0.96","18.05","1.58","604","601","3","50.12","2.63","24","23","1","51.06","2.85","27.41","23.25","4.16","54.11","4.71","6","10","4","114","9.98","8.5","0.74","9.59","100.65","48.63","23.87","28.85","46.8","28.12","49.24"
"Matt Taormina","11-12","N.J","D","30","440.58","1","4","5","3","0.68","0.41","8.82","1.2","346","344","2","50.14","1.25","17","10","7","62.96","16.59","14.33","11.61","2.72","55.24","4.71","1","3","2","58","7.9","0.85","0.12","3.23","102.49","58.29","29.95","27.43","50.27","28.46","49.96"
"Matt Walker","11-12","PHI","D","4","43.15","--","--","--","--","--","--","-0.7","-0.97","37","50","-13","42.53","-7.9","3","5","-2","37.5","-6.94","2.61","2.96","-0.35","46.86","-2.92","2","1","-1","8","11.12","0.11","0.15","--","94.17","46.15","24.35","28.54","49.95","27.26","50.05"
"Matt Watkins","11-12","ARI","R","1","6.62","--","--","--","--","--","--","-0.5","-4.53","2","8","-6","20","-18.6","--","1","-1","--","-33.33","0.06","0.31","-0.25","16.22","-27.53","--","--","--","--","--","--","--","--","80","20","15.35","26.56","49.83","27.81","54.75"
"Maxime Macenauer","11-12","ANA","C","29","218.62","1","3","4","3","1.1","0.82","0.15","0.04","163","206","-43","44.17","-3.06","5","8","-3","38.46","-4.56","6.08","7.71","-1.63","44.09","0.06","6","--","-6","17","4.67","0.85","0.23","10","99.22","49.24","16.83","26.33","46.01","27.56","49.32"
"Maxim Lapierre","11-12","VAN","C","82","812.92","9","9","18","14","1.33","1.03","12.7","0.94","610","756","-146","44.66","-9.99","24","29","-5","45.28","-10.89","20.09","31.72","-11.63","38.78","-12.11","26","27","1","153","11.29","6.83","0.5","9.57","100.32","22.33","21.17","27.62","50.36","27.83","49.39"
"Max Pacioretty","11-12","MTL","L","79","1122.7","25","19","44","39","2.35","2.08","55.52","2.97","1122","1051","71","51.63","5.27","56","50","6","52.83","6.63","44.2","44.66","-0.46","49.74","3.65","11","19","8","360","19.24","16.54","0.88","11.06","100.77","48.3","30.86","30.76","46.83","29.56","49.79"
"Max Sauve","11-12","BOS","C","1","3.72","--","--","--","--","--","--","-0.05","-0.81","2","3","-1","40","-16.52","--","--","--","--","--","0.11","0.15","-0.04","42.31","-0.51","--","--","--","1","16.13","--","--","--","100","33.33","7.47","29.32","52.86","27.13","55.17"
"Max Talbot","11-12","PHI","C","81","956.45","15","12","27","24","1.69","1.51","28.75","1.8","901","876","25","50.7","-0.56","43","42","1","50.59","-4.57","38.4","35.84","2.56","51.72","-1.34","21","21","--","160","10.04","10.41","0.65","16.3","99.81","41.71","26.16","29.21","49.68","29.09","49.81"
"Michael Del Zotto","11-12","NYR","D","77","1228.95","8","12","20","15","0.98","0.73","17.55","0.86","991","1117","-126","47.01","-0.89","52","39","13","57.14","4.67","49.69","46.44","3.25","51.69","-0.55","12","8","-4","137","6.69","3.59","0.18","11.43","102.77","50.99","33.71","27.72","47.89","28.79","49.98"
"Michael Frolik","11-12","CHI","R","63","703.75","3","6","9","7","0.77","0.6","14.29","1.22","606","571","35","51.49","-1.73","12","26","-14","31.58","-24.25","21.17","23.9","-2.73","46.97","-5.21","8","7","-1","203","17.31","7.05","0.6","2.91","95.36","44.65","23.23","29.16","52.7","28.91","49.99"
"Michael Grabner","11-12","NYI","R","78","967.97","16","11","27","23","1.67","1.43","24.23","1.5","853","960","-107","47.05","-0.57","35","46","-11","43.21","1.5","39.18","44.71","-5.53","46.7","-2.2","5","9","4","220","13.64","14.15","0.88","11.51","98.02","42.41","25.36","30.24","48.49","29.4","50.11"
"Michael Ryder","11-12","DAL","R","82","1146.58","24","21","45","37","2.35","1.94","46.56","2.44","1076","1085","-9","49.79","-0.09","58","44","14","56.86","13.18","39.69","41.59","-1.9","48.83","1.72","13","7","-6","291","15.23","12.69","0.66","14.91","102.73","51.62","29.68","31.42","49.92","29.77","50.19"
"Michael Sauer","11-12","NYR","D","19","299.52","1","2","3","2","0.6","0.4","2.77","0.55","237","286","-49","45.32","-0.72","16","7","9","69.57","19.57","12.79","10.69","2.1","54.47","6.04","4","2","-2","26","5.21","0.63","0.13","9.09","108.64","43.57","34.35","28.04","47.67","28.98","50.03"
"Michael Stone","11-12","ARI","D","13","164.32","1","2","3","3","1.1","1.1","2.12","0.77","152","207","-55","42.34","-8.91","10","4","6","71.43","12.45","7.49","7.32","0.17","50.57","3.34","1","1","--","25","9.13","0.58","0.21","7.69","107.08","55.17","26.79","26","49.35","28.17","49.01"
"Michal Handzus","11-12","S.J","C","67","777.95","5","13","18","17","1.39","1.31","11.29","0.87","636","789","-153","44.63","-9.84","23","30","-7","43.4","-12.6","28.03","27.79","0.24","50.21","-6.57","3","4","1","102","7.87","6.95","0.54","7.69","98.74","46.65","23.98","28.39","53","28.23","49.61"
"Michal Repik","11-12","FLA","R","17","162.6","1","1","2","2","0.74","0.74","5.13","1.89","154","125","29","55.2","7.53","4","6","-2","40","1.22","5.93","4.65","1.28","56.05","14.79","3","4","1","43","15.87","2.66","0.98","3.23","95.65","48.68","19.56","27.94","48.26","28.23","49.82"
"Michal Rozsival","11-12","ARI","D","54","893.38","1","11","12","5","0.81","0.34","15.6","1.05","826","796","30","50.92","1.59","35","29","6","54.69","3.91","32.83","29.94","2.89","52.3","4.44","12","3","-9","105","7.05","1.58","0.11","2.08","101.79","47.16","34.1","27.47","48.82","29.15","50.06"
"Micheal Haley","11-12","NYI","C","14","107.07","--","--","--","--","--","--","-0.52","-0.29","76","90","-14","45.78","-2.77","--","1","-1","--","-43.86","3.3","3.76","-0.46","46.74","-0.03","14","10","-4","20","11.21","0.95","0.53","--","98.04","41.46","15.8","27.41","45.62","27.61","49.57"
"Mikael Backlund","11-12","CGY","C","41","526.93","2","6","8","5","0.91","0.57","10.2","1.16","480","467","13","50.69","5.18","14","26","-12","35","-15.96","18.58","20.64","-2.06","47.37","-2","4","5","1","122","13.89","5.51","0.63","2.78","94.78","44.13","26.62","30.49","47.02","29.7","50.67"
"Mikael Samuelsson","11-12","VAN/ FLA","R","54","695.73","5","11","16","11","1.38","0.95","21.09","1.82","635","592","43","51.75","2.96","25","23","2","52.08","6.48","22.82","23.07","-0.25","49.73","5.5","10","13","3","159","13.71","4.87","0.42","5.32","100.08","45.41","26.59","30.26","50.2","29.41","50.03"
"Mika Zibanejad","11-12","OTT","C","9","100.17","--","--","--","--","--","--","-0.41","-0.25","83","97","-14","46.11","-7.75","1","4","-3","20","-15.71","2.92","3.52","-0.6","45.34","-8.92","1","--","-1","21","12.58","0.73","0.44","--","94.6","52.83","24.26","30.47","52.96","28.78","49.4"
"Mike Angelidis","11-12","T.B","L","6","38.98","1","--","1","1","1.54","1.54","1.61","2.48","31","28","3","52.54","9.58","1","2","-1","33.33","-9.52","1.01","1.38","-0.37","42.26","-4.12","1","2","1","11","16.93","0.5","0.77","12.5","89.22","33.33","13.65","26.04","47.15","27.82","49.73"
"Mike Blunden","11-12","MTL","R","39","347.37","2","2","4","4","0.69","0.69","0.76","0.13","248","342","-94","42.03","-5.94","9","9","--","50","0.41","8.77","11.45","-2.68","43.37","-5.87","8","4","-4","53","9.15","2.3","0.4","6.06","101.39","38.41","19.45","27.69","48.05","28.46","50.32"
"Mike Brown","11-12","TOR","R","50","427.23","2","1","3","3","0.42","0.42","3.44","0.48","351","390","-39","47.37","-2.57","7","17","-10","29.17","-18.2","13.16","15.19","-2.03","46.42","-2.75","17","16","-1","103","14.47","4.87","0.68","3.57","94.82","41.7","17.42","27.03","47.57","28.23","49.85"
"Mike Cammalleri","11-12","MTL/ CGY","L","66","891.05","17","12","29","26","1.95","1.75","26.38","1.78","754","855","-101","46.86","-1.16","40","35","5","53.33","6.62","30.38","34.44","-4.06","46.87","-1.07","8","14","6","179","12.05","8.43","0.57","15.32","102.1","51.82","28.85","30.52","47.88","29.8","50.92"
"Mike Commodore","11-12","DET/ T.B","D","30","349.67","--","2","2","1","0.34","0.17","4.78","0.82","300","295","5","50.42","-0.09","14","7","7","66.67","13.18","11.08","10.49","0.59","51.37","0.97","11","5","-6","54","9.27","0.76","0.13","--","104.51","43.37","24.14","26.33","50.73","27.9","49.42"
"Mike Connolly","11-12","COL","L","2","18.68","--","--","--","--","--","--","0.42","1.35","17","11","6","60.71","12","--","--","--","--","--","0.59","0.69","-0.1","46.09","1.84","--","--","--","1","3.21","0.01","0.03","--","100","100","21.89","28.21","51.48","28.17","45.45"
"Mike Duco","11-12","VAN","R","6","48.23","--","2","2","2","2.49","2.49","1.15","1.43","31","50","-19","38.27","-13.64","4","3","1","57.14","3.81","1.32","2.03","-0.71","39.4","-2.38","1","2","1","6","7.46","0.22","0.27","--","107.47","21.74","16.65","27.39","49.05","27.52","48.06"
"Mike Fisher","11-12","NSH","C","72","1067.08","18","16","34","26","1.91","1.46","26.27","1.48","826","1043","-217","44.19","-4.72","48","38","10","55.81","7.77","33.97","38.23","-4.26","47.05","-7.65","11","9","-2","212","11.92","11.07","0.62","14.52","103.75","40.15","30.2","31.27","48.11","30.32","50.82"
"Mike Green","11-12","WSH","D","32","514.5","--","3","3","1","0.35","0.12","9.62","1.12","511","466","45","52.3","2.94","24","18","6","57.14","5.75","20.5","19.74","0.76","50.94","0.02","5","3","-2","106","12.36","1.82","0.21","--","102.37","50","33.13","27.34","48.33","28.66","49.58"
"Mike Hoffman","11-12","OTT","C","1","8.78","--","--","--","--","--","--","0.05","0.34","10","9","1","52.63","14.74","--","--","--","--","--","0.29","0.45","-0.16","39.19","-0.44","--","--","--","2","13.67","0.07","0.48","--","100","80","16.3","27.78","51.81","27.76","49.04"
"Mike Knuble","11-12","WSH","R","72","822.97","5","8","13","9","0.95","0.66","6.26","0.46","633","782","-149","44.73","-4.37","19","31","-12","38","-14.4","24.88","29.03","-4.15","46.15","-4.12","9","4","-5","138","10.06","9.22","0.67","6.25","98.29","46.87","23.72","29.18","48.83","28.41","49.86"
"Mike Komisarek","11-12","TOR","D","45","655.72","1","4","5","3","0.46","0.27","2.12","0.19","529","609","-80","46.49","-3.03","22","35","-13","38.6","-10.16","21.11","24.2","-3.09","46.59","-0.57","13","6","-7","82","7.5","1.08","0.1","3.03","96.96","42.38","29.63","27.86","49.31","28.91","49.67"
"Mike Lundin","11-12","MIN","D","17","276.5","--","2","2","--","0.43","--","-1.43","-0.31","217","304","-87","41.65","-1.58","8","11","-3","42.11","-4.77","9.94","9.58","0.36","50.92","5.52","2","3","1","26","5.64","0.38","0.08","--","99.1","37.06","34.07","27.99","44.23","29.32","50.27"
"Mike Mottau","11-12","NYI/ BOS","D","35","442.02","--","2","2","1","0.27","0.14","-0.28","-0.04","354","426","-72","45.38","-4.92","13","21","-8","38.24","-13.31","14.71","16.9","-2.19","46.54","-2.94","6","4","-2","50","6.79","0.85","0.12","--","97.49","50","26.47","26.59","48.32","28.38","49.27"
"Mike Ribeiro","11-12","DAL","C","74","1116.72","12","30","42","32","2.26","1.72","34.77","1.87","1015","1092","-77","48.17","-2.32","47","44","3","51.65","3.65","36.98","44.35","-7.37","45.47","-3.35","12","11","-1","197","10.58","9.97","0.54","10.34","101.7","53.36","31.98","30.86","50.9","29.64","50.14"
"Mike Richards","11-12","L.A","C","74","941.35","8","12","20","14","1.27","0.89","19.67","1.25","835","889","-54","48.43","-7.58","27","29","-2","48.21","-6.82","33.92","37.19","-3.27","47.7","-7.44","17","17","--","226","14.4","9.13","0.58","7.84","100.17","50.51","27.31","30.92","55.54","29.64","49.99"
"Mike Rupp","11-12","NYR","C","60","384.95","4","1","5","4","0.78","0.62","0.82","0.13","242","345","-103","41.23","-8.05","9","10","-1","47.37","-5.7","10.93","14.27","-3.34","43.37","-10.33","20","17","-3","48","7.48","2.42","0.38","12.9","100.55","43.54","13.41","27.05","48.53","27.29","49.58"
"Mike Santorelli","11-12","FLA","C","60","661.05","7","1","8","8","0.73","0.73","13.09","1.19","589","584","5","50.21","0.95","15","23","-8","39.47","-8.97","21.06","23.07","-2.01","47.72","1.13","9","7","-2","156","14.16","6.83","0.62","6.67","97.65","54.08","22.93","27.95","48.42","28.34","49.64"
"Mike Weaver","11-12","FLA","D","82","1352.03","--","10","10","2","0.44","0.09","5.1","0.23","1094","1260","-166","46.47","-4.65","48","56","-8","46.15","-0.72","40.22","48.77","-8.55","45.2","-2.24","7","12","5","115","5.1","1.54","0.07","--","100.29","41.3","34.14","27.96","50.84","29.61","49.93"
"Mike Weber","11-12","BUF","D","51","825.72","--","3","3","1","0.22","0.07","1.82","0.13","681","735","-54","48.09","-1.24","18","38","-20","32.14","-21.93","25.44","32.33","-6.89","44.04","-3.73","19","11","-8","106","7.7","1.42","0.1","--","95.37","48.41","33.08","27.4","49.11","28.82","50.28"
"Mikhail Grabovski","11-12","TOR","C","74","1072.05","16","22","38","32","2.13","1.79","47.59","2.66","1126","971","155","53.7","6.26","51","44","7","53.68","11.78","44.79","40.67","4.12","52.41","5.26","12","17","5","270","15.11","12.24","0.69","12.03","101.07","50.91","29.8","29.71","46.84","29.31","50.25"
"Mikkel Boedker","11-12","ARI","L","82","979.45","11","12","23","19","1.41","1.16","19.6","1.2","835","922","-87","47.52","-2.93","33","33","--","50","-3.65","32.87","39.91","-7.04","45.16","-5.39","5","13","8","152","9.31","8.7","0.53","14.47","100.87","53.77","24.75","29.53","49.2","28.78","50.04"
"Mikko Koivu","11-12","MIN","C","55","812.35","4","13","17","11","1.26","0.81","11.93","0.88","649","775","-126","45.58","2.23","25","21","4","54.35","12.11","28.01","30.41","-2.4","47.95","0.73","11","7","-4","129","9.53","5.08","0.38","5.33","101.84","46.55","31.78","31.92","45.74","30.18","50.32"
"Milan Hejduk","11-12","COL","R","81","1119.9","8","14","22","18","1.18","0.96","28.79","1.54","1092","1027","65","51.53","0.11","40","45","-5","47.06","-1.36","41.11","44.56","-3.45","47.99","-2","4","7","3","219","11.73","9.82","0.53","6.4","99.07","56.79","28.79","30.4","51.97","29.54","49.83"
