"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"Matt Niskanen","10-11","DAL/ PIT","D","63","847.37","1","2","3","2","0.21","0.14","8.9","0.63","727","703","24","50.84","2.32","24","21","3","53.33","4.76","26.72","26.45","0.27","50.25","2.8","17","6","-11","137","9.7","2.43","0.17","1.85","101.2","54.02","28.94","27.5","48.75","28.41","49.97"
"Matt Smaby","10-11","T.B","D","32","208.75","--","--","--","--","--","--","2.58","0.74","206","179","27","53.51","3.53","6","5","1","54.55","4.55","7.58","6.63","0.95","53.34","-1.6","7","4","-3","22","6.32","0.43","0.12","--","99.31","40.4","14.49","28.13","51.01","28.21","49.46"
"Matt Stajan","10-11","CGY","C","76","925.08","5","21","26","21","1.69","1.36","28.11","1.82","914","819","95","52.74","1.26","42","39","3","51.85","-1.23","35.19","30.36","4.83","53.68","1.21","16","8","-8","129","8.37","7.53","0.49","7.35","99.58","53.82","26.15","29.83","51.21","29.15","49.41"
"Matt Taormina","10-11","N.J","D","17","281.72","2","1","3","3","0.64","0.64","6.17","1.31","235","214","21","52.34","0.85","8","11","-3","42.11","8.01","9.02","9.08","-0.06","49.83","-1.12","1","4","3","42","8.95","1.04","0.22","8","96.24","59.18","35.28","28.16","52","28.63","49.5"
"Matt Walker","10-11","PHI","D","4","46.15","--","--","--","--","--","--","-0.92","-1.2","29","54","-25","34.94","-16.41","1","1","--","50","-7.14","1.02","1.85","-0.83","35.54","-23.21","2","1","-1","4","5.2","0.26","0.34","--","102.55","35.29","22.99","29.25","49.66","28.24","49.61"
"Maxim Lapierre","10-11","MTL/ ANA/ VAN","C","78","827.58","6","6","12","11","0.87","0.8","11.05","0.8","671","784","-113","46.12","-6.79","22","33","-11","40","-13.85","26.34","32.25","-5.91","44.96","-6.2","24","19","-5","190","13.78","9.43","0.68","4.84","98.15","46.42","22.84","28.11","48.79","28.53","49.73"
"Maxim Noreau","10-11","MIN","D","5","51.07","--","--","--","--","--","--","0.15","0.18","44","47","-3","48.35","-2","2","3","-1","40","1.54","2.65","1.47","1.18","64.32","18.07","--","--","--","8","9.4","0.13","0.15","--","97.69","47.83","22.86","26.03","44.2","28.63","49.79"
"Max Pacioretty","10-11","MTL","L","37","481.33","4","7","11","9","1.37","1.12","23.82","2.97","581","396","185","59.47","8.61","18","19","-1","48.65","2.06","23.2","17.25","5.95","57.35","8.3","14","14","--","149","18.57","7.39","0.92","4.6","96.83","57.09","28.32","31.67","50.48","29.73","49.7"
"Max Talbot","10-11","PIT","C","82","954.38","5","12","17","15","1.07","0.94","23.75","1.49","891","821","70","52.04","-1","24","30","-6","44.44","-11.06","32.95","30.6","2.35","51.85","0.55","19","24","5","155","9.74","7.97","0.5","5.05","98.29","54.6","25.7","29.21","52.8","28.8","49.8"
"Michael Del Zotto","10-11","NYR","D","47","667.33","--","3","3","1","0.27","0.09","5.8","0.52","653","651","2","50.08","2","29","32","-3","47.54","-3.42","30.33","28.08","2.25","51.93","1.45","9","2","-7","87","7.82","2.37","0.21","--","98.71","51.98","30.88","27.51","48.28","28.65","49.82"
"Michael Frolik","10-11","FLA/ CHI","R","80","1061.27","9","19","28","19","1.58","1.07","41.13","2.33","1039","934","105","52.66","2.62","39","38","1","50.65","-1.32","40.99","33.84","7.15","54.78","3.52","11","7","-4","349","19.73","14.41","0.81","4.15","99","49.83","27.67","30.35","50.68","29.28","49.92"
"Michael Grabner","10-11","NYI","R","76","910.42","21","13","34","30","2.24","1.98","40.34","2.66","878","875","3","50.09","5.81","42","36","6","53.85","12.7","39.87","37.71","2.16","51.39","9.59","4","12","8","258","17","16.39","1.08","12.07","100.82","44.65","25.77","29.77","45.29","29.23","50.22"
"Michael Grier","10-11","BUF","R","73","824.47","5","10","15","10","1.09","0.73","13.69","1","669","765","-96","46.65","-4.97","26","29","-3","47.27","-7.44","28.15","27.78","0.37","50.33","-3.02","3","5","2","148","10.77","6.87","0.5","5.15","99.57","45","24.17","28.9","50.14","28.69","50.12"
"Michael Rupp","10-11","PIT","C","81","728.28","9","7","16","14","1.32","1.15","15.46","1.27","620","620","--","50","-3.63","22","24","-2","47.83","-6.88","21.02","24.86","-3.84","45.82","-6.98","37","24","-13","132","10.87","5.38","0.44","12.33","99.44","56.25","19.85","28.46","52.08","28.12","49.58"
"Michael Ryder","10-11","BOS","R","79","952.78","10","17","27","21","1.7","1.32","27.46","1.73","897","961","-64","48.28","-3.12","41","39","2","51.25","-10.25","34.7","38.66","-3.96","47.3","-2.7","9","18","9","231","14.55","10.16","0.64","7.81","101.05","50","25.22","29.45","50.7","28.48","49.63"
"Michael Sauer","10-11","NYR","D","76","1145.33","2","10","12","8","0.63","0.42","19.27","1.01","1051","1007","44","51.07","2.51","46","29","17","61.33","12.66","49.54","35.83","13.71","58.03","5.77","24","18","-6","113","5.92","2.99","0.16","4.26","102.54","52.08","32.16","26.97","48.2","28.56","49.93"
"Michael Vernace","10-11","T.B","D","10","82.92","--","1","1","--","0.72","--","1.65","1.19","92","73","19","55.76","1.37","4","6","-2","40","-5.45","4.17","2.75","1.42","60.26","1.02","1","--","-1","11","7.96","0.31","0.22","--","93.26","66.67","18.85","27.63","51.36","28.72","49.92"
"Michael Zigomanis","10-11","TOR","C","8","39.07","--","1","1","--","1.54","--","0.8","1.23","29","32","-3","47.54","-2.3","1","1","--","50","-6","0.94","1.02","-0.08","47.96","1.62","1","--","-1","10","15.36","0.43","0.66","--","99.58","56.25","10.66","26.63","44.81","27.64","48.77"
"Michal Handzus","10-11","L.A","C","82","959.27","8","11","19","14","1.19","0.88","14.96","0.94","795","895","-100","47.04","-6.07","30","33","-3","47.62","-6.02","30.72","32.08","-1.36","48.92","-4.29","5","10","5","120","7.51","6.05","0.38","12.5","100.59","44.09","24.89","29.64","52.26","29.16","49.8"
"Michal Repik","10-11","FLA","R","31","359.83","2","5","7","6","1.17","1","9.94","1.66","363","307","56","54.18","4.77","8","13","-5","38.1","-7.96","12.93","10.3","2.63","55.66","7.5","9","3","-6","85","14.17","4.66","0.78","4.26","96.55","41.55","24.11","28.75","49.74","28.86","50.28"
"Michal Rozsival","10-11","NYR/ ARI","D","65","1051.72","4","8","12","11","0.68","0.63","19.82","1.13","997","920","77","52.01","5.36","49","37","12","56.98","5.85","46.57","38.92","7.65","54.47","8.05","14","7","-7","93","5.31","1.95","0.11","10.81","101.82","47.54","34.38","27.37","48.75","29.04","50"
"Micheal Haley","10-11","NYI","C","27","206.73","2","1","3","3","0.87","0.87","-2.66","-0.77","135","222","-87","37.82","-10.53","6","10","-4","37.5","-16.11","5.1","10.67","-5.57","32.34","-17.14","18","10","-8","23","6.68","1.46","0.42","16.67","99.39","45.83","16.6","26.46","43.47","28.11","49.87"
"Mikael Backlund","10-11","CGY","C","73","753.73","8","12","20","16","1.59","1.27","33.76","2.69","778","592","186","56.79","6.8","32","28","4","53.33","1.52","28.77","22.68","6.09","55.92","3.75","6","6","--","210","16.72","8.41","0.67","6.4","98.67","53.96","22.15","29.19","50.69","28.44","49.36"
"Mikael Samuelsson","10-11","VAN","R","75","1017.9","12","17","29","24","1.71","1.41","43.47","2.56","1040","865","175","54.59","3.43","43","35","8","55.13","-2.01","38.09","39.49","-1.4","49.1","-1.99","12","13","1","287","16.92","10.32","0.61","7.27","100.58","49.15","29.24","30.51","52.6","29.4","49.48"
"Mike Blunden","10-11","CBJ","R","1","10.52","--","--","--","--","--","--","-0.25","-1.43","10","15","-5","40","-17.38","--","1","-1","--","-25","0.17","0.87","-0.7","16.35","-31.69","--","--","--","4","22.81","0.11","0.63","--","90","62.5","21.04","26.41","52.2","27.92","48.08"
"Mike Brown","10-11","TOR","R","50","414.6","2","4","6","5","0.87","0.72","2.14","0.31","291","425","-134","40.64","-7.61","14","13","1","51.85","2.18","10.06","15.9","-5.84","38.75","-8.64","16","17","1","86","12.45","4.15","0.6","3.85","103.41","44.04","17.95","26.86","46.39","27.86","50.01"
"Mike Cammalleri","10-11","MTL","L","67","926.85","10","11","21","16","1.36","1.04","24.32","1.57","846","887","-41","48.82","-3.25","33","29","4","53.23","4.86","34.62","36.33","-1.71","48.79","-0.72","10","18","8","224","14.5","10.15","0.66","8","100.97","52.09","29.97","30.57","51.63","29.71","50.08"
"Mike Commodore","10-11","CBJ","D","20","271.97","2","1","3","2","0.66","0.44","2.15","0.47","264","258","6","50.57","1.69","5","13","-8","27.78","-29.37","9.05","11.23","-2.18","44.63","-5.3","13","2","-11","52","11.47","1.21","0.27","9.09","94.14","52.43","30.93","27.21","50.92","29.06","49.58"
"Mike Comrie","10-11","PIT","C","21","189.92","--","3","3","2","0.95","0.63","3.86","1.22","180","162","18","52.63","1.29","4","10","-6","28.57","-29.76","6.99","5.91","1.08","54.19","4.71","3","5","2","30","9.48","1.54","0.49","--","93.14","55.81","20.63","29.05","52.73","28.79","49.7"
"Mike Duco","10-11","FLA","R","2","17.1","--","--","--","--","--","--","-0.45","-1.58","13","19","-6","40.62","-16.87","--","1","-1","--","-60","0.21","0.68","-0.47","23.6","-37.26","2","2","--","--","--","--","--","--","92.86","28.57","18.77","27.79","50.25","28.8","47.54"
"Mike Fisher","10-11","OTT/ NSH","C","82","1134.1","15","6","21","21","1.11","1.11","17.37","0.92","906","1104","-198","45.07","-6.76","37","46","-9","44.58","-0.66","35.22","47.8","-12.58","42.42","-11.41","14","8","-6","239","12.64","11.18","0.59","10.56","99.59","49.76","28.88","30.49","50.83","29.56","50.03"
"Mike Green","10-11","WSH","D","48","829.65","3","7","10","7","0.72","0.51","18.27","1.32","835","751","84","52.65","2.35","30","31","-1","49.18","-2.71","32.28","31.48","0.8","50.63","1.18","14","11","-3","139","10.05","2.43","0.18","5.45","99.25","51.12","37.33","28.4","50.77","29.18","49.66"
"Mike Knuble","10-11","WSH","R","78","1065.58","14","9","23","21","1.3","1.18","30.71","1.73","1074","1038","36","50.85","-0.52","36","32","4","52.94","-0.12","44.09","39.81","4.28","52.55","0.73","13","6","-7","233","13.12","16.01","0.9","8.86","100.29","52.94","28.89","31.56","52.2","29.57","49.8"
"Mike Komisarek","10-11","TOR","D","75","885.88","1","8","9","5","0.61","0.34","3.3","0.22","779","921","-142","45.82","-2.77","33","44","-11","42.86","-6.9","30.11","36.9","-6.79","44.93","-2.84","27","12","-15","143","9.69","2.29","0.16","2.08","99.53","41.93","25.45","27.33","48.07","28.58","50.08"
"Mike Lundin","10-11","T.B","D","69","1112.7","1","10","11","5","0.59","0.27","9.03","0.49","936","1032","-96","47.56","-6.67","46","46","--","50","-1.52","38.7","38.54","0.16","50.1","-7.7","5","5","--","133","7.17","1.78","0.1","2.33","100.24","41.68","35.3","27.91","50.91","29.15","49.64"
"Mike Modano","10-11","DET","C","40","386.15","3","6","9","5","1.4","0.78","13.07","2.03","393","347","46","53.11","-0.14","14","15","-1","48.28","0.73","13.79","14.61","-0.82","48.56","-4.01","3","5","2","99","15.38","3.76","0.58","5","99.37","54.89","20.87","29.37","53.09","28.23","49.49"
"Mike Moore","10-11","S.J","D","6","59.15","1","--","1","1","1.01","1.01","0.62","0.63","54","56","-2","49.09","-5.82","4","5","-1","44.44","--","2.2","3.36","-1.16","39.57","-13.11","2","1","-1","8","8.11","0.15","0.15","20","96.24","52.5","20.73","26.47","51.35","28.09","50.03"
"Mike Mottau","10-11","NYI","D","20","308.52","--","1","1","--","0.19","--","-1.48","-0.29","279","329","-50","45.89","-1.18","4","17","-13","19.05","-14.29","9.72","14.09","-4.37","40.82","-5.61","2","1","-1","39","7.58","0.71","0.14","--","92.9","48.22","34.74","28.73","46.39","29.03","49.72"
"Mike Ribeiro","10-11","DAL","C","82","1164.3","10","32","42","33","2.16","1.7","37.62","1.94","1032","1075","-43","48.98","1.43","56","52","4","51.85","2.42","40.89","44.76","-3.87","47.74","0.67","11","18","7","209","10.77","9.71","0.5","8.47","101.19","52.73","30.68","30.79","46.9","29.67","50.13"
"Mike Richards","10-11","PHI","C","81","1050.55","14","21","35","29","2","1.66","34.25","1.96","1008","1036","-28","49.32","0.24","44","41","3","51.76","-4.93","44.92","39.68","5.24","53.1","2.72","22","18","-4","228","13.02","12.22","0.7","11.48","100.01","46.88","28.13","30.46","50.06","29.33","50.1"
"Mike Santorelli","10-11","FLA","C","82","982.35","13","13","26","21","1.59","1.28","26.04","1.59","957","977","-20","49.48","-1.11","39","51","-12","43.33","-4.76","37.88","37.34","0.54","50.36","-1.59","7","10","3","213","13.01","10.98","0.67","10.24","98.55","52.31","25.11","29.45","50.87","28.95","50.05"
"Mike Weaver","10-11","FLA","D","82","1368.87","2","10","12","9","0.53","0.39","16.95","0.74","1257","1243","14","50.28","-0.02","41","45","-4","47.67","1.41","46.93","46.71","0.22","50.12","-2.11","12","16","4","131","5.74","2.1","0.09","4.35","99.56","40.22","34.99","28.14","50.62","29.63","50.25"
"Mike Weber","10-11","BUF","D","58","856.38","3","9","12","5","0.84","0.35","11.12","0.78","749","798","-49","48.42","-2.66","35","27","8","56.45","3.29","29.89","30.89","-1","49.18","-3.11","26","10","-16","110","7.71","2.33","0.16","6.67","101.59","50.93","31.18","26.71","49.96","28.8","49.95"
"Mikhail Grabovski","10-11","TOR","C","81","1168.22","18","21","39","33","2","1.69","52.26","2.68","1278","1104","174","53.65","8.5","62","41","21","60.19","17.41","48.48","43.64","4.84","52.63","8.2","19","15","-4","323","16.59","14.69","0.75","10.4","102.53","49.68","31.09","31.23","44.61","29.41","50.11"
"Mikkel Boedker","10-11","ARI","L","34","319.57","4","8","12","10","2.25","1.88","14","2.63","296","281","15","51.3","3.79","16","5","11","76.19","26.73","11.78","12.68","-0.9","48.16","1.69","3","8","5","59","11.08","2.61","0.49","13.33","107.41","55.21","19.98","28.38","50.26","28.14","49.99"
"Mikko Koivu","10-11","MIN","C","71","959.68","6","25","31","18","1.94","1.13","29.12","1.82","781","844","-63","48.06","3.93","35","30","5","53.85","9.73","29.62","31.87","-2.25","48.17","3.62","17","20","3","236","14.75","9.54","0.6","4.69","101.84","50.79","29.02","30.49","43.19","30.03","50.35"
"Milan Hejduk","10-11","COL","R","71","983.02","10","18","28","20","1.71","1.22","21.1","1.29","849","963","-114","46.85","-1.52","38","47","-9","44.71","-0.99","37.79","38.55","-0.76","49.5","-1.05","5","4","-1","169","10.32","8.75","0.53","9.26","98.89","52.1","29.62","30.76","47.25","29.78","49.77"
"Milan Jurcina","10-11","NYI","D","46","633.87","2","7","9","7","0.85","0.66","1.75","0.17","545","728","-183","42.81","-3.17","29","36","-7","44.62","-2.84","21.82","33.2","-11.38","39.66","-6.3","10","--","-10","99","9.37","2.41","0.23","4","101.26","45.58","29.68","27.88","46.56","28.84","50.26"
"Milan Lucic","10-11","BOS","L","79","1069.72","20","20","40","29","2.24","1.63","48.69","2.73","1143","969","174","54.12","4.87","58","31","27","65.17","9.91","42.72","40.04","2.68","51.62","3.16","26","16","-10","261","14.64","11.26","0.63","15.87","104.25","51.83","28.22","31.33","48.99","29.72","49.9"
"Milan Michalek","10-11","OTT","L","66","862.47","10","10","20","15","1.39","1.04","17.13","1.19","714","822","-108","46.48","-4.75","31","42","-11","42.47","0.85","29.1","35.99","-6.89","44.71","-5.98","14","15","1","193","13.43","10.08","0.7","8.47","98.54","52.74","27.83","30.6","50.57","29.63","50.02"
"Nate Guenin","10-11","CBJ","D","3","40.18","--","--","--","--","--","--","-0.35","-0.52","27","35","-8","43.55","-7.16","1","3","-2","25","-37.5","1.7","1.49","0.21","53.29","-6.94","1","--","-1","2","2.99","0.42","0.63","--","85.88","50","31.38","28.35","51.96","28.39","47.09"
"Nate Prosser","10-11","MIN","D","2","27.48","--","--","--","--","--","--","0.52","1.14","24","17","7","58.54","3.09","--","--","--","--","--","0.67","0.56","0.11","54.47","6.51","--","--","--","3","6.55","0.07","0.15","--","100","62.5","32.91","28.56","44.04","28.2","48.53"
"Nate Thompson","10-11","T.B","C","79","919.78","6","12","18","15","1.17","0.98","21.64","1.41","779","793","-14","49.55","-2.87","25","34","-9","42.37","-10.64","34.56","26.67","7.89","56.44","1.49","11","10","-1","181","11.81","10.8","0.7","5.56","96.55","42.54","25.36","28.29","50.05","29.15","49.95"
"Nathan Gerbe","10-11","BUF","C","64","746.2","12","9","21","16","1.69","1.29","32.92","2.65","738","637","101","53.67","3.34","29","24","5","54.72","-0.12","27.5","24.9","2.6","52.48","0.36","16","19","3","230","18.49","9.38","0.75","8.11","99.54","51.08","24.58","28.79","48.21","28.66","49.68"
"Nathan Horton","10-11","BOS","R","80","1071.95","20","22","42","33","2.35","1.85","53.32","2.98","1160","967","193","54.54","5.27","64","37","27","63.37","7.47","44.88","41.27","3.61","52.1","3.89","24","18","-6","249","13.94","13.46","0.75","14.08","103.58","51.85","27.87","31.42","48.24","29.73","49.92"
"Nathan Oystrick","10-11","STL","D","9","96.33","--","2","2","--","1.25","--","4.42","2.75","108","57","51","65.45","14.68","5","4","1","55.56","5.56","4.33","2.23","2.1","66.01","14.79","2","1","-1","16","9.97","0.19","0.12","--","94.62","76.47","23.32","26.8","50.51","28.52","48.92"
"Nazem Kadri","10-11","TOR","C","29","370.13","3","7","10","7","1.62","1.13","9.94","1.61","353","372","-19","48.69","2.54","11","10","1","52.38","2.38","13.6","14.47","-0.87","48.45","1.43","3","8","5","80","12.97","4.42","0.72","6.98","100.63","52.13","27","29.93","46.84","28.72","50.15"
"Nicholas Drazenovic","10-11","STL","C","3","23.82","--","--","--","--","--","--","-0.66","-1.66","16","23","-7","41.03","-21.8","--","3","-3","--","-50","0.68","1.27","-0.59","34.87","-21.33","--","--","--","4","10.08","0.35","0.88","--","75","58.82","16.98","26.45","51.71","27.59","48.48"
"Nick Bonino","10-11","ANA","C","26","238.78","--","--","--","--","--","--","-0.75","-0.19","175","224","-49","43.86","0.26","3","7","-4","30","-24.17","7.11","8.79","-1.68","44.72","0.96","1","4","3","36","9.05","1.57","0.39","--","96.66","61.46","19.2","26.87","42.56","27.79","49.48"
"Nick Boynton","10-11","CHI/ PHI","D","51","675.6","1","7","8","4","0.71","0.36","8.7","0.77","605","644","-39","48.44","-3.66","31","32","-1","49.21","-4.58","24.46","23.57","0.89","50.93","1.21","13","5","-8","89","7.9","1.56","0.14","2.5","98.9","49.1","27.87","26.79","51.6","28.39","49.63"
"Nick Foligno","10-11","OTT","L","82","1093.4","9","13","22","16","1.21","0.88","23.41","1.28","974","1001","-27","49.32","-0.83","32","50","-18","39.02","-4.23","40.02","41.08","-1.06","49.35","0.68","16","23","7","188","10.32","11.2","0.61","6.98","97.07","54.75","28.27","29.46","50.32","28.96","49.95"
"Nick Holden","10-11","CBJ","D","5","62.85","--","--","--","--","--","--","0.92","0.88","57","51","6","52.78","4.98","1","1","--","50","--","1.91","1.82","0.09","51.21","4.19","--","--","--","8","7.64","0.12","0.11","--","99.83","47.37","28.47","27.67","51.19","27.76","48"
"Nick Johnson","10-11","PIT","R","4","45.33","1","2","3","2","3.97","2.65","3.6","4.77","54","42","12","56.25","7.84","4","2","2","66.67","56.67","2.09","2.17","-0.08","49.06","11.37","1","1","--","11","14.56","0.88","1.16","12.5","103.81","50","26.99","30.03","52.95","29.9","48.49"
